Period 0	50410.3671	47951.8244	45613.1864	43388.6050	41272.5178	39259.6333	37344.9184	
Period 1	50410.3671	50410.3671	47951.8244	45613.1864	43388.6050	41272.5178	39259.6333	
Period 2	50410.3671	50410.3671	50410.3671	47951.8244	45613.1864	43388.6050	41272.5178	
Period 3	50410.3671	50410.3671	50410.3671	50410.3671	47951.8244	45613.1864	43388.6050	
Period 4	50410.3671	50410.3671	50410.3671	50410.3671	50410.3671	47951.8244	45613.1864	
Period 5	50410.3671	50410.3671	50410.3671	50410.3671	50410.3671	50410.3671	47951.8244	
Period 6	50410.3671	50410.3671	50410.3671	50410.3671	50410.3671	50410.3671	50410.3671	
