Period 0	-6736.8858	-6408.3240	-6095.7864	-5798.4913	-5515.6956	-5246.6919	-4990.8078	
Period 1	-6736.8858	-6736.8858	-6408.3240	-6095.7864	-5798.4913	-5515.6956	-5246.6919	
Period 2	-6736.8858	-6736.8858	-6736.8858	-6408.3240	-6095.7864	-5798.4913	-5515.6956	
Period 3	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6408.3240	-6095.7864	-5798.4913	
Period 4	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6408.3240	-6095.7864	
Period 5	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6408.3240	
Period 6	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6736.8858	-6736.8858	
