Period 0	-53500.9912	-49705.5946	-44178.6689	-34869.0630	-23469.8803	-11157.4187	-1760.6308	
Period 1	-53500.9912	-52254.0549	-46937.9754	-35528.5635	-27714.0762	-13516.0557	-0960.7115	
Period 2	-53500.9912	-52254.0549	-47993.6892	-37350.1519	-27254.5496	-15550.5987	-4583.1361	
Period 3	-53500.9912	-52254.0549	-47993.6892	-41239.4509	-28553.0767	-11834.7964	-1419.4998	
Period 4	-53500.9912	-52254.0549	-47993.6892	-41239.4509	-28250.5312	-16494.1646	-3466.7597	
Period 5	-53500.9912	-52254.0549	-47993.6892	-41239.4509	-28250.5312	-19106.3316	-0184.9803	
Period 6	-53500.9912	-52254.0549	-47993.6892	-41239.4509	-28250.5312	-19106.3316	-2272.6916	
