Period 0	-52773.6117	-100798.8661	-139430.1848	-167323.1357	-180073.5125	-181034.2240	-173249.4058	
Period 1	-52773.6117	-102741.6167	-144638.5715	-173209.4415	-184109.2988	-183332.6831	-175472.4337	
Period 2	-52773.6117	-102741.6167	-145747.5608	-177265.9437	-188254.5342	-189674.0339	-182771.9877	
Period 3	-52773.6117	-102741.6167	-145747.5608	-175660.6736	-189288.3756	-189276.2885	-181036.5561	
Period 4	-52773.6117	-102741.6167	-145747.5608	-175660.6736	-190714.4623	-190602.9120	-182316.8110	
Period 5	-52773.6117	-102741.6167	-145747.5608	-175660.6736	-190714.4623	-190077.6359	-183640.0988	
Period 6	-52773.6117	-102741.6167	-145747.5608	-175660.6736	-190714.4623	-190077.6359	-181959.1916	
