Period 0	38460.5609	75341.9086	113433.2642	147430.9491	180621.3015	210736.2689	239767.4092	
Period 1	38460.5609	78375.8807	115751.4462	151962.3441	186764.9649	218934.4123	250586.9784	
Period 2	38460.5609	78375.8807	119330.3142	157990.8457	195612.0869	229162.5850	262948.4654	
Period 3	38460.5609	78375.8807	119330.3142	158622.1659	196887.3233	233944.4271	269641.4213	
Period 4	38460.5609	78375.8807	119330.3142	158622.1659	199264.8653	236936.9614	272395.6762	
Period 5	38460.5609	78375.8807	119330.3142	158622.1659	199264.8653	240219.2987	279967.1092	
Period 6	38460.5609	78375.8807	119330.3142	158622.1659	199264.8653	240219.2987	278887.6823	
