Period 0	-49566.4369	-55974.7609	-62070.5473	-87311.9375	-139286.2128	-204981.2929	-272961.3539	
Period 1	-49566.4369	-56303.3227	-62711.6467	-92108.7568	-147681.0693	-217188.2799	-290201.9076	
Period 2	-49566.4369	-56303.3227	-63040.2085	-93256.9334	-151842.0174	-224057.4513	-299482.9524	
Period 3	-49566.4369	-56303.3227	-63040.2085	-92818.3086	-155610.4267	-232591.2925	-313361.6020	
Period 4	-49566.4369	-56303.3227	-63040.2085	-92818.3086	-159010.5628	-238391.2058	-322893.9024	
Period 5	-49566.4369	-56303.3227	-63040.2085	-92818.3086	-159010.5628	-243635.7885	-331697.4729	
Period 6	-49566.4369	-56303.3227	-63040.2085	-92818.3086	-159010.5628	-243635.7885	-335851.0612	
