Period 0	-79294.1212	-119739.0038	-134174.2113	-148527.5782	-178382.2430	-226273.5487	-284681.3853	
Period 1	-79294.1212	-123619.8114	-139568.6859	-152941.0260	-183704.1995	-233015.2441	-295965.8688	
Period 2	-79294.1212	-123619.8114	-139211.7520	-154644.9211	-187639.4285	-238856.5317	-302223.5160	
Period 3	-79294.1212	-123619.8114	-139211.7520	-153900.1157	-188328.4349	-243152.6035	-310935.0565	
Period 4	-79294.1212	-123619.8114	-139211.7520	-153900.1157	-190003.2549	-249873.0422	-320149.6676	
Period 5	-79294.1212	-123619.8114	-139211.7520	-153900.1157	-190003.2549	-251858.3394	-328402.6025	
Period 6	-79294.1212	-123619.8114	-139211.7520	-153900.1157	-190003.2549	-251858.3394	-329616.3797	
